1400_1.png,29.82,0.957
1400_10.png,22.08,0.902
1400_2.png,28.59,0.952
1400_3.png,27.46,0.945
1400_4.png,26.50,0.940
1400_5.png,25.52,0.933
1400_6.png,24.80,0.928
1400_7.png,24.01,0.921
1400_8.png,23.27,0.915
1400_9.png,22.59,0.907
1401_1.png,27.84,0.929
1401_10.png,18.85,0.844
1401_2.png,26.02,0.915
1401_3.png,24.46,0.902
1401_4.png,23.31,0.894
1401_5.png,22.52,0.886
1401_6.png,21.40,0.873
1401_7.png,20.66,0.864
1401_8.png,19.98,0.858
1401_9.png,19.34,0.850
1402_1.png,27.53,0.934
1402_10.png,19.92,0.853
1402_2.png,26.33,0.923
1402_3.png,25.22,0.912
1402_4.png,24.18,0.902
1402_5.png,23.35,0.893
1402_6.png,22.42,0.885
1402_7.png,21.79,0.877
1402_8.png,21.12,0.869
1402_9.png,20.48,0.861
1403_1.png,31.31,0.946
1403_10.png,22.83,0.899
1403_2.png,29.90,0.938
1403_3.png,28.67,0.933
1403_4.png,27.49,0.928
1403_5.png,26.37,0.923
1403_6.png,25.68,0.919
1403_7.png,24.77,0.913
1403_8.png,24.07,0.908
1403_9.png,23.44,0.906
1404_1.png,30.97,0.986
1404_10.png,24.06,0.953
1404_2.png,29.82,0.983
1404_3.png,28.75,0.979
1404_4.png,27.81,0.976
1404_5.png,27.03,0.972
1404_6.png,26.43,0.969
1404_7.png,25.66,0.964
1404_8.png,25.19,0.961
1404_9.png,24.57,0.957
1405_1.png,25.70,0.974
1405_10.png,19.60,0.921
1405_2.png,24.51,0.968
1405_3.png,23.52,0.962
1405_4.png,22.71,0.956
1405_5.png,22.22,0.951
1405_6.png,21.57,0.944
1405_7.png,21.07,0.939
1405_8.png,20.55,0.933
1405_9.png,20.01,0.926
1406_1.png,25.56,0.975
1406_10.png,18.48,0.913
1406_2.png,24.12,0.968
1406_3.png,23.26,0.962
1406_4.png,22.10,0.953
1406_5.png,21.48,0.947
1406_6.png,20.83,0.941
1406_7.png,20.10,0.934
1406_8.png,19.52,0.927
1406_9.png,19.01,0.920
1407_1.png,29.50,0.984
1407_10.png,21.70,0.944
1407_2.png,28.13,0.980
1407_3.png,27.40,0.977
1407_4.png,26.30,0.972
1407_5.png,25.34,0.967
1407_6.png,24.49,0.963
1407_7.png,23.73,0.958
1407_8.png,23.11,0.954
1407_9.png,22.23,0.948
1408_1.png,31.59,0.987
1408_10.png,23.89,0.959
1408_2.png,30.25,0.984
1408_3.png,28.98,0.981
1408_4.png,28.04,0.978
1408_5.png,27.12,0.975
1408_6.png,26.44,0.972
1408_7.png,25.62,0.969
1408_8.png,24.87,0.965
1408_9.png,24.39,0.962
1409_1.png,25.22,0.977
1409_10.png,18.43,0.923
1409_2.png,24.12,0.972
1409_3.png,23.21,0.967
1409_4.png,22.46,0.962
1409_5.png,21.47,0.955
1409_6.png,20.85,0.949
1409_7.png,20.12,0.942
1409_8.png,19.49,0.936
1409_9.png,18.88,0.929
1410_1.png,27.62,0.981
1410_10.png,21.03,0.950
1410_2.png,26.27,0.977
1410_3.png,24.78,0.971
1410_4.png,24.05,0.968
1410_5.png,23.35,0.965
1410_6.png,22.93,0.962
1410_7.png,22.02,0.957
1410_8.png,21.75,0.955
1410_9.png,21.39,0.952
1411_1.png,29.94,0.946
1411_10.png,20.73,0.855
1411_2.png,28.67,0.936
1411_3.png,27.68,0.928
1411_4.png,26.73,0.920
1411_5.png,25.34,0.907
1411_6.png,24.08,0.895
1411_7.png,23.50,0.888
1411_8.png,22.36,0.876
1411_9.png,21.39,0.864
1412_1.png,28.78,0.959
1412_10.png,22.51,0.908
1412_2.png,27.83,0.954
1412_3.png,26.88,0.948
1412_4.png,26.05,0.942
1412_5.png,25.28,0.936
1412_6.png,24.61,0.930
1412_7.png,24.02,0.924
1412_8.png,23.58,0.919
1412_9.png,23.06,0.914
1413_1.png,29.64,0.979
1413_10.png,19.44,0.894
1413_2.png,28.63,0.975
1413_3.png,27.81,0.971
1413_4.png,26.74,0.965
1413_5.png,25.63,0.959
1413_6.png,24.49,0.952
1413_7.png,23.32,0.942
1413_8.png,22.10,0.929
1413_9.png,20.75,0.912
1414_1.png,33.02,0.977
1414_10.png,26.15,0.937
1414_2.png,32.28,0.975
1414_3.png,31.62,0.971
1414_4.png,31.03,0.969
1414_5.png,30.52,0.966
1414_6.png,29.68,0.962
1414_7.png,28.92,0.957
1414_8.png,28.10,0.950
1414_9.png,27.19,0.944
1415_1.png,23.88,0.962
1415_10.png,16.81,0.877
1415_2.png,22.66,0.953
1415_3.png,21.43,0.941
1415_4.png,20.58,0.932
1415_5.png,20.02,0.925
1415_6.png,19.23,0.915
1415_7.png,18.51,0.905
1415_8.png,17.89,0.895
1415_9.png,17.33,0.886
1416_1.png,26.92,0.973
1416_10.png,18.67,0.921
1416_2.png,25.71,0.969
1416_3.png,24.77,0.965
1416_4.png,23.65,0.959
1416_5.png,22.49,0.952
1416_6.png,21.67,0.946
1416_7.png,20.63,0.938
1416_8.png,19.99,0.933
1416_9.png,19.27,0.926
1417_1.png,28.29,0.984
1417_10.png,17.94,0.906
1417_2.png,26.77,0.980
1417_3.png,25.47,0.974
1417_4.png,23.83,0.967
1417_5.png,22.55,0.958
1417_6.png,21.43,0.949
1417_7.png,20.31,0.938
1417_8.png,19.39,0.928
1417_9.png,18.54,0.916
1418_1.png,31.64,0.981
1418_10.png,24.43,0.943
1418_2.png,30.47,0.976
1418_3.png,29.32,0.972
1418_4.png,28.39,0.968
1418_5.png,27.55,0.964
1418_6.png,26.84,0.960
1418_7.png,26.39,0.956
1418_8.png,25.72,0.952
1418_9.png,25.10,0.948
1419_1.png,34.79,0.989
1419_10.png,28.16,0.967
1419_2.png,33.78,0.987
1419_3.png,32.92,0.985
1419_4.png,32.02,0.983
1419_5.png,31.31,0.980
1419_6.png,30.75,0.978
1419_7.png,30.00,0.975
1419_8.png,29.39,0.973
1419_9.png,28.83,0.970
1420_1.png,28.23,0.966
1420_10.png,19.49,0.892
1420_2.png,27.15,0.961
1420_3.png,26.07,0.954
1420_4.png,25.26,0.949
1420_5.png,24.30,0.942
1420_6.png,23.21,0.934
1420_7.png,22.62,0.929
1420_8.png,21.68,0.921
1420_9.png,20.50,0.906
1421_1.png,30.10,0.974
1421_10.png,24.09,0.941
1421_2.png,29.05,0.970
1421_3.png,28.14,0.967
1421_4.png,27.34,0.964
1421_5.png,26.70,0.960
1421_6.png,26.08,0.957
1421_7.png,25.58,0.953
1421_8.png,25.11,0.950
1421_9.png,24.55,0.944
1422_1.png,36.45,0.960
1422_10.png,27.14,0.913
1422_2.png,35.27,0.954
1422_3.png,34.31,0.948
1422_4.png,33.24,0.942
1422_5.png,32.85,0.939
1422_6.png,32.21,0.937
1422_7.png,31.25,0.932
1422_8.png,29.83,0.926
1422_9.png,28.47,0.919
1423_1.png,28.66,0.941
1423_10.png,18.86,0.823
1423_2.png,27.30,0.932
1423_3.png,26.36,0.924
1423_4.png,25.30,0.918
1423_5.png,24.25,0.907
1423_6.png,23.43,0.898
1423_7.png,22.25,0.883
1423_8.png,21.31,0.867
1423_9.png,20.34,0.850
1424_1.png,30.92,0.968
1424_10.png,22.33,0.911
1424_2.png,29.60,0.963
1424_3.png,28.45,0.959
1424_4.png,27.42,0.954
1424_5.png,26.48,0.948
1424_6.png,25.46,0.941
1424_7.png,24.87,0.935
1424_8.png,24.07,0.927
1424_9.png,22.89,0.917
1425_1.png,33.27,0.979
1425_10.png,22.38,0.911
1425_2.png,31.73,0.974
1425_3.png,30.18,0.969
1425_4.png,29.15,0.964
1425_5.png,27.96,0.957
1425_6.png,26.41,0.947
1425_7.png,24.92,0.938
1425_8.png,24.08,0.929
1425_9.png,23.18,0.919
1426_1.png,27.77,0.938
1426_10.png,18.43,0.850
1426_2.png,26.16,0.933
1426_3.png,24.76,0.927
1426_4.png,23.55,0.921
1426_5.png,22.60,0.914
1426_6.png,21.57,0.903
1426_7.png,20.58,0.891
1426_8.png,19.91,0.879
1426_9.png,19.13,0.865
1427_1.png,35.52,0.963
1427_10.png,25.27,0.926
1427_2.png,34.01,0.959
1427_3.png,32.47,0.954
1427_4.png,30.91,0.949
1427_5.png,29.64,0.945
1427_6.png,28.51,0.941
1427_7.png,27.45,0.935
1427_8.png,26.70,0.933
1427_9.png,25.88,0.929
1428_1.png,32.96,0.968
1428_10.png,23.36,0.898
1428_2.png,31.58,0.961
1428_3.png,30.37,0.956
1428_4.png,29.05,0.950
1428_5.png,27.74,0.940
1428_6.png,26.90,0.934
1428_7.png,26.03,0.925
1428_8.png,24.95,0.914
1428_9.png,24.03,0.904
1429_1.png,31.46,0.967
1429_10.png,22.25,0.861
1429_2.png,30.44,0.965
1429_3.png,29.37,0.960
1429_4.png,28.37,0.954
