Gurutto_0-0-Webcam-R-000.png,19.81,0.724
Gurutto_0-0-Webcam-R-001.png,19.74,0.722
Gurutto_0-0-Webcam-R-002.png,19.82,0.730
Gurutto_0-0-Webcam-R-003.png,19.76,0.723
Gurutto_0-0-Webcam-R-004.png,19.95,0.729
Gurutto_0-0-Webcam-R-005.png,20.17,0.732
Gurutto_0-0-Webcam-R-006.png,20.17,0.732
Gurutto_0-0-Webcam-R-007.png,20.14,0.731
Gurutto_0-0-Webcam-R-008.png,20.00,0.731
Gurutto_0-0-Webcam-R-009.png,20.07,0.725
Gurutto_0-0-Webcam-R-010.png,20.35,0.730
Gurutto_0-0-Webcam-R-011.png,20.16,0.726
Gurutto_0-0-Webcam-R-012.png,20.16,0.726
Gurutto_0-0-Webcam-R-013.png,20.37,0.726
Gurutto_0-0-Webcam-R-014.png,20.35,0.726
Gurutto_0-0-Webcam-R-015.png,20.41,0.722
Gurutto_0-0-Webcam-R-016.png,20.67,0.732
Gurutto_0-0-Webcam-R-017.png,20.49,0.725
Gurutto_0-0-Webcam-R-018.png,20.49,0.725
Gurutto_0-0-Webcam-R-019.png,20.27,0.721
Gurutto_0-0-Webcam-R-020.png,20.43,0.721
Gurutto_0-0-Webcam-R-021.png,20.23,0.718
Gurutto_0-0-Webcam-R-022.png,20.20,0.713
Gurutto_0-0-Webcam-R-023.png,20.25,0.712
Gurutto_0-0-Webcam-R-024.png,20.25,0.712
Gurutto_0-0-Webcam-R-025.png,20.44,0.715
Gurutto_0-0-Webcam-R-026.png,20.63,0.727
Gurutto_0-0-Webcam-R-027.png,20.68,0.730
Gurutto_0-0-Webcam-R-028.png,20.82,0.730
Gurutto_0-0-Webcam-R-029.png,20.57,0.725
Gurutto_0-0-Webcam-R-030.png,20.56,0.724
Gurutto_0-0-Webcam-R-031.png,20.54,0.727
Gurutto_0-0-Webcam-R-032.png,20.35,0.719
Gurutto_0-0-Webcam-R-033.png,19.94,0.719
Gurutto_0-0-Webcam-R-034.png,20.10,0.724
Gurutto_0-0-Webcam-R-035.png,19.92,0.717
Gurutto_0-0-Webcam-R-036.png,19.93,0.717
Gurutto_0-0-Webcam-R-037.png,20.09,0.713
Gurutto_0-0-Webcam-R-038.png,20.02,0.720
Gurutto_0-0-Webcam-R-039.png,19.91,0.716
Gurutto_0-0-Webcam-R-040.png,20.06,0.718
Gurutto_0-0-Webcam-R-041.png,19.94,0.716
Gurutto_0-0-Webcam-R-042.png,19.95,0.716
Gurutto_0-0-Webcam-R-043.png,20.02,0.716
Gurutto_0-0-Webcam-R-044.png,19.90,0.713
